order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag,demand_variance_pct,inventory_coverage_ratio,composite_risk_score,order_month,order_weekday,risk_tier
ORD-100116,SUP-017,0.619,Middle East/Africa,Textiles,Rail,2024-09-18,2024-09-26,2024-10-01,5,0.0,0.152,0.0,398.7,339.2,364.9,11787.24,1,7.576650943396224,1.0926281172924088,0.183,9,Wednesday,Low
ORD-100117,SUP-036,0.714,Latin America,Electronics,Sea,2024-05-19,2024-06-08,2024-06-08,0,0.197,0.242,0.399,443.1,313.4,251.6,2675.14,0,-19.719208679004463,1.7611287758346583,0.272,5,Sunday,Low
ORD-100118,SUP-014,0.805,Asia Pacific,Textiles,Road,2023-09-27,2023-10-01,2023-10-14,13,0.256,0.263,0.086,577.0,418.9,465.3,3582.97,1,11.076629267128201,1.2400601762303889,0.208,9,Wednesday,Low
ORD-100119,SUP-014,0.805,Middle East/Africa,FMCG,Road,2023-06-18,2023-06-21,2023-07-04,13,0.296,0.155,0.03,259.0,543.5,629.1,13716.68,1,15.749770009199636,0.41169925290096965,0.187,6,Sunday,Low
ORD-100120,SUP-016,0.842,Middle East/Africa,Machinery,Sea,2023-01-23,2023-02-14,2023-02-14,0,0.47,0.097,0.622,628.9,353.0,315.1,2509.27,0,-10.736543909348436,1.995874325610917,0.293,1,Monday,Low
ORD-100121,SUP-019,0.75,Europe,Textiles,Road,2024-01-24,2024-01-29,2024-01-29,0,0.278,0.415,0.064,459.3,352.6,373.2,2870.96,0,5.842314237095849,1.2307073954983923,0.262,1,Wednesday,Low
ORD-100122,SUP-027,0.793,North America,Electronics,Road,2023-09-18,2023-09-22,2023-09-22,0,0.114,0.089,0.047,302.0,423.6,292.2,5163.99,0,-31.01983002832862,1.0335386721423683,0.136,9,Monday,Low
ORD-100123,SUP-038,0.957,North America,Machinery,Road,2024-06-17,2024-06-23,2024-06-23,0,0.008,0.154,0.08,387.2,507.6,715.6,5585.44,0,40.97714736012608,0.5410844046953605,0.062,6,Monday,Low
ORD-100124,SUP-024,0.818,Middle East/Africa,Pharma,Sea,2024-01-03,2024-01-25,2024-01-25,0,0.15,0.485,0.238,393.7,268.4,195.8,12317.72,0,-27.049180327868843,2.0107252298263534,0.243,1,Wednesday,Low
ORD-100125,SUP-033,0.8,Middle East/Africa,Automotive Parts,Air,2024-06-09,2024-06-14,2024-06-14,0,0.462,0.28,0.004,443.5,519.1,602.9,3007.4,0,16.143324985551907,0.735611212473047,0.252,6,Sunday,Low
ORD-100126,SUP-040,0.607,Latin America,Electronics,Road,2023-02-21,2023-02-26,2023-03-08,10,0.195,0.426,0.065,621.3,486.6,490.7,2578.75,1,0.8425811755034867,1.2661503973914814,0.301,2,Tuesday,Low
ORD-100127,SUP-029,0.765,Asia Pacific,Machinery,Road,2023-01-08,2023-01-12,2023-01-13,1,0.0,0.434,0.008,619.7,426.5,390.0,4018.9,0,-8.558030480656505,1.588974358974359,0.182,1,Sunday,Low
ORD-100128,SUP-036,0.714,Asia Pacific,FMCG,Road,2023-07-16,2023-07-20,2023-07-20,0,0.018,0.27,0.038,828.6,284.6,269.3,3994.34,0,-5.3759662684469465,3.076865948756034,0.179,7,Sunday,Low
ORD-100129,SUP-024,0.818,Europe,Textiles,Road,2023-04-02,2023-04-08,2023-04-08,0,0.346,0.0,0.038,565.5,609.2,720.8,5351.42,0,18.319107025607337,0.784544950055494,0.165,4,Sunday,Low
ORD-100130,SUP-005,0.967,Asia Pacific,Pharma,Air,2023-09-03,2023-09-07,2023-09-07,0,0.0,0.0,0.031,493.9,308.6,310.7,1246.34,0,0.680492546986379,1.5896363051174767,0.018,9,Sunday,Low
ORD-100131,SUP-006,0.63,Latin America,Automotive Parts,Sea,2024-09-21,2024-10-11,2024-10-12,1,0.085,0.249,0.777,229.2,388.1,348.7,2933.54,0,-10.15202267456842,0.6572985374247203,0.336,9,Saturday,Medium
ORD-100132,SUP-021,0.656,Latin America,FMCG,Air,2023-12-23,2023-12-27,2023-12-27,0,0.411,0.244,0.1,322.5,488.9,462.7,2619.88,0,-5.358969114338309,0.6969958936676032,0.304,12,Saturday,Low
ORD-100133,SUP-024,0.818,Europe,Pharma,Road,2023-09-10,2023-09-16,2023-09-17,1,0.06,0.268,0.091,614.1,481.0,407.4,3271.1,0,-15.301455301455306,1.5073637702503684,0.155,9,Sunday,Low
ORD-100134,SUP-020,0.762,North America,Machinery,Road,2024-09-12,2024-09-17,2024-09-17,0,0.315,0.257,0.048,495.6,480.6,556.0,3437.86,0,15.68872243029546,0.8913669064748202,0.233,9,Thursday,Low
ORD-100135,SUP-011,0.936,North America,Pharma,Rail,2024-07-07,2024-07-14,2024-07-21,7,0.575,0.0,0.06,243.1,603.7,638.3,2141.39,1,5.7313235050521625,0.38085539714867617,0.178,7,Sunday,Low
ORD-100136,SUP-008,0.711,Asia Pacific,Machinery,Road,2023-01-20,2023-01-25,2023-02-09,15,0.493,0.298,0.002,529.2,684.8,660.0,9771.58,1,-3.621495327102797,0.8018181818181819,0.299,1,Friday,Low
ORD-100137,SUP-024,0.818,Asia Pacific,Machinery,Air,2023-01-06,2023-01-10,2023-01-10,0,0.194,0.181,0.063,446.5,471.7,481.9,2763.09,0,2.162391350434596,0.9265407760946255,0.167,1,Friday,Low
ORD-100138,SUP-004,0.652,Asia Pacific,Pharma,Rail,2024-02-09,2024-02-15,2024-02-28,13,0.495,0.205,0.03,591.3,450.1,395.0,1873.31,1,-12.241724061319712,1.4969620253164555,0.308,2,Friday,Low
ORD-100139,SUP-034,0.576,Asia Pacific,Machinery,Road,2023-06-20,2023-06-24,2023-06-25,1,0.147,0.16,0.023,199.4,459.5,461.1,802.95,0,0.3482045701849886,0.4324441552808501,0.242,6,Tuesday,Low
ORD-100140,SUP-010,0.898,Latin America,Machinery,Road,2024-03-12,2024-03-16,2024-03-17,1,0.337,0.0,0.03,467.4,512.9,379.1,2755.69,0,-26.086956521739125,1.23292007385914,0.13,3,Tuesday,Low
ORD-100141,SUP-015,0.574,North America,Electronics,Rail,2023-01-30,2023-02-08,2023-02-08,0,0.487,0.333,0.058,531.4,201.2,188.2,8226.43,0,-6.461232604373758,2.8235919234856537,0.367,1,Monday,Medium
ORD-100142,SUP-013,0.8,Asia Pacific,Electronics,Road,2024-08-22,2024-08-27,2024-08-27,0,0.33,0.24,0.049,412.6,638.3,511.1,5183.29,0,-19.927933573554746,0.8072784190960673,0.218,8,Thursday,Low
ORD-100143,SUP-030,0.76,North America,FMCG,Rail,2024-02-10,2024-02-16,2024-02-16,0,0.339,0.179,0.096,432.5,110.1,110.4,3623.21,0,0.2724795640327079,3.9175724637681157,0.231,2,Saturday,Low
ORD-100144,SUP-013,0.8,Europe,FMCG,Sea,2024-06-28,2024-07-21,2024-08-01,11,0.27,0.34,0.185,625.6,606.8,665.8,4453.07,1,9.72313777191826,0.9396215079603486,0.243,6,Friday,Low
ORD-100145,SUP-003,0.783,Latin America,Machinery,Rail,2023-09-10,2023-09-19,2023-09-19,0,0.793,0.051,0.009,517.0,412.7,444.6,3357.85,0,7.729585655439795,1.162843004948268,0.297,9,Sunday,Low
ORD-100146,SUP-013,0.8,Middle East/Africa,Machinery,Road,2023-01-13,2023-01-19,2023-01-19,0,0.128,0.379,0.091,637.1,336.2,407.4,3192.16,0,21.177870315288516,1.5638193421698579,0.201,1,Friday,Low
ORD-100147,SUP-028,0.644,Europe,Textiles,Road,2023-01-11,2023-01-16,2023-01-16,0,0.0,0.0,0.018,216.8,363.0,430.7,15543.54,0,18.65013774104683,0.5033666124912933,0.145,1,Wednesday,Low
ORD-100148,SUP-016,0.842,Asia Pacific,FMCG,Rail,2024-09-15,2024-09-23,2024-09-23,0,0.404,0.492,0.083,267.1,544.7,506.1,5377.39,0,-7.086469616302556,0.5277613119936772,0.275,9,Sunday,Low
ORD-100149,SUP-034,0.576,Latin America,FMCG,Sea,2023-10-31,2023-11-21,2023-11-30,9,0.33,0.204,0.288,260.9,605.0,727.4,8100.97,1,20.231404958677683,0.3586747319219136,0.336,10,Tuesday,Medium
ORD-100150,SUP-025,0.704,Europe,Pharma,Rail,2023-04-05,2023-04-11,2023-04-11,0,0.35,0.336,0.016,509.1,584.7,630.1,3218.74,0,7.764665640499397,0.8079669893667671,0.276,4,Wednesday,Low
ORD-100151,SUP-026,0.782,North America,Automotive Parts,Road,2024-02-08,2024-02-13,2024-02-13,0,0.312,0.185,0.03,418.4,366.1,434.9,2242.74,0,18.792679595738857,0.9620602437341917,0.207,2,Thursday,Low
ORD-100152,SUP-031,0.712,Asia Pacific,Machinery,Sea,2023-11-05,2023-11-25,2023-12-03,8,0.338,0.136,0.368,260.3,505.5,658.9,5038.32,1,30.346191889218595,0.3950523599939293,0.282,11,Sunday,Low
ORD-100153,SUP-029,0.765,Asia Pacific,FMCG,Air,2024-09-06,2024-09-08,2024-09-08,0,0.51,0.152,0.077,341.4,360.0,440.3,6312.95,0,22.30555555555556,0.7753804224392459,0.263,9,Friday,Low
ORD-100154,SUP-009,0.768,Middle East/Africa,Automotive Parts,Sea,2023-08-30,2023-09-22,2023-09-26,4,0.426,0.01,0.111,337.4,506.3,560.6,3048.17,1,10.724866679834093,0.6018551551908669,0.218,8,Wednesday,Low
ORD-100155,SUP-009,0.768,Asia Pacific,Automotive Parts,Air,2023-01-29,2023-01-31,2023-01-31,0,0.368,0.539,0.009,453.9,245.4,229.9,3033.94,0,-6.316218418907906,1.9743366681165724,0.294,1,Sunday,Low
ORD-100156,SUP-001,0.823,North America,Machinery,Sea,2023-06-30,2023-07-20,2023-08-02,13,0.295,0.453,0.145,210.0,652.7,743.3,4485.84,1,13.880802819059276,0.2825238799946186,0.257,6,Friday,Low
ORD-100157,SUP-005,0.967,Middle East/Africa,Machinery,Sea,2023-11-01,2023-11-23,2023-11-24,1,0.016,0.232,0.078,345.5,398.4,403.5,4603.69,0,1.2801204819277168,0.8562577447335812,0.075,11,Wednesday,Low
ORD-100158,SUP-024,0.818,Asia Pacific,FMCG,Sea,2024-05-10,2024-06-02,2024-06-11,9,0.507,0.057,0.335,516.4,576.3,526.8,3668.96,1,-8.589276418532016,0.9802581624905088,0.261,5,Friday,Low
ORD-100159,SUP-006,0.63,Middle East/Africa,Electronics,Air,2023-05-25,2023-05-28,2023-05-28,0,0.294,0.167,0.088,666.0,341.1,285.7,5663.49,0,-16.24157138669013,2.3311165558277915,0.268,5,Thursday,Low
ORD-100160,SUP-037,0.757,North America,Pharma,Road,2023-03-22,2023-03-28,2023-03-28,0,0.592,0.0,0.066,512.8,353.0,309.0,5235.33,0,-12.464589235127479,1.6595469255663429,0.255,3,Wednesday,Low
ORD-100161,SUP-010,0.898,North America,Electronics,Rail,2023-07-09,2023-07-15,2023-07-21,6,0.334,0.041,0.078,372.9,514.7,510.9,5609.57,1,-0.7382941519331782,0.7298884321785085,0.144,7,Sunday,Low
ORD-100162,SUP-017,0.619,Europe,Pharma,Road,2023-04-01,2023-04-05,2023-04-16,11,0.388,0.317,0.073,595.0,460.6,295.4,8180.11,1,-35.866261398176306,2.014218009478673,0.324,4,Saturday,Low
ORD-100163,SUP-019,0.75,Asia Pacific,Textiles,Road,2024-05-25,2024-05-28,2024-06-19,22,0.288,0.268,0.023,633.6,519.0,558.0,5033.96,1,7.514450867052023,1.135483870967742,0.229,5,Saturday,Low
ORD-100164,SUP-013,0.8,Asia Pacific,Pharma,Road,2023-03-26,2023-03-30,2023-03-30,0,0.416,0.352,0.063,645.1,382.7,337.8,5224.51,0,-11.73242748889469,1.9097098875074008,0.264,3,Sunday,Low
ORD-100165,SUP-016,0.842,Latin America,Electronics,Rail,2023-07-04,2023-07-12,2023-07-12,0,0.227,0.008,0.093,651.4,427.7,335.9,3399.75,0,-21.46364274023849,1.939267639178327,0.136,7,Tuesday,Low
ORD-100166,SUP-022,0.872,Middle East/Africa,Pharma,Road,2023-08-28,2023-09-03,2023-09-03,0,0.188,0.251,0.078,571.0,610.3,607.8,2797.28,0,-0.4096346059315091,0.9394537676867392,0.16,8,Monday,Low
ORD-100167,SUP-028,0.644,North America,FMCG,Road,2024-01-08,2024-01-11,2024-01-11,0,0.078,0.0,0.026,487.5,276.0,237.9,6232.68,0,-13.804347826086955,2.0491803278688523,0.166,1,Monday,Low
ORD-100168,SUP-039,0.777,Asia Pacific,FMCG,Air,2023-02-13,2023-02-15,2023-02-15,0,0.339,0.078,0.062,305.1,549.6,616.5,8566.7,0,12.172489082969427,0.4948905109489051,0.199,2,Monday,Low
ORD-100169,SUP-036,0.714,Asia Pacific,Textiles,Road,2023-04-22,2023-04-27,2023-04-27,0,0.257,0.242,0.059,657.1,590.4,570.0,1855.42,0,-3.455284552845525,1.1528070175438596,0.236,4,Saturday,Low
ORD-100170,SUP-001,0.823,Europe,Textiles,Sea,2024-01-31,2024-02-23,2024-02-28,5,0.127,0.179,0.313,528.4,257.3,240.4,12593.6,1,-6.568208317139527,2.1980033277870215,0.185,1,Wednesday,Low
ORD-100171,SUP-020,0.762,Middle East/Africa,Electronics,Sea,2023-02-02,2023-02-25,2023-03-07,10,0.558,0.095,0.076,755.8,413.9,514.2,6523.73,1,24.232906499154403,1.4698560871256319,0.265,2,Thursday,Low
ORD-100172,SUP-013,0.8,Asia Pacific,Automotive Parts,Rail,2023-06-12,2023-06-20,2023-06-20,0,0.147,0.206,0.037,523.1,542.0,402.3,7577.49,0,-25.774907749077492,1.3002734277902064,0.163,6,Monday,Low
ORD-100173,SUP-021,0.656,Europe,FMCG,Sea,2024-02-13,2024-03-05,2024-03-05,0,0.0,0.0,0.358,527.6,392.5,288.1,3656.01,0,-26.598726114649672,1.8313085734120096,0.191,2,Tuesday,Low
ORD-100174,SUP-001,0.823,Middle East/Africa,FMCG,Road,2023-04-29,2023-05-02,2023-05-03,1,0.589,0.328,0.083,643.7,613.1,591.1,3656.82,1,-3.588321644103735,1.0889866350871258,0.296,4,Saturday,Low
ORD-100175,SUP-032,0.702,Middle East/Africa,Textiles,Rail,2023-08-28,2023-09-04,2023-09-04,0,0.414,0.166,0.055,372.3,281.9,282.5,6323.68,0,0.2128414331323245,1.3178761061946902,0.264,8,Monday,Low
ORD-100176,SUP-022,0.872,North America,FMCG,Rail,2023-09-21,2023-09-30,2023-10-07,7,0.421,0.044,0.012,611.6,567.1,645.2,3210.73,1,13.77182154822783,0.9479231246125233,0.167,9,Thursday,Low
ORD-100177,SUP-036,0.714,Europe,Electronics,Road,2023-07-19,2023-07-24,2023-07-24,0,0.048,0.178,0.023,411.1,572.6,751.9,9429.1,0,31.313307719175683,0.5467482377975795,0.165,7,Wednesday,Low
ORD-100178,SUP-001,0.762,Middle East/Africa,Automotive Parts,Road,2023-12-16,2023-12-19,2023-12-19,0,0.511,0.282,0.012,832.9,338.9,351.9,3700.74,0,3.8359398052522873,2.366865586814436,0.281,12,Saturday,Low
ORD-100179,SUP-003,0.783,Europe,Electronics,Air,2024-05-11,2024-05-14,2024-05-14,0,0.043,0.593,0.063,333.2,318.4,358.5,4760.59,0,12.594221105527645,0.9294281729428172,0.226,5,Saturday,Low
ORD-100180,SUP-007,0.877,Middle East/Africa,Pharma,Sea,2023-09-16,2023-10-08,2023-10-14,6,0.545,0.08,0.237,685.6,395.1,392.6,8642.25,1,-0.6327512022272842,1.7463066734589914,0.237,9,Saturday,Low
ORD-100181,SUP-036,0.714,Latin America,Textiles,Rail,2023-02-17,2023-02-24,2023-02-24,0,0.359,0.201,0.023,387.4,438.8,485.1,2125.38,0,10.55150410209663,0.7985982271696557,0.248,2,Friday,Low
ORD-100182,SUP-011,0.936,Europe,Pharma,Air,2023-08-31,2023-09-03,2023-09-04,1,0.258,0.517,0.001,589.8,530.2,471.8,6303.05,0,-11.014711429649195,1.2501059771089444,0.194,8,Thursday,Low
ORD-100183,SUP-039,0.777,Europe,Textiles,Road,2024-03-05,2024-03-11,2024-03-12,1,0.14,0.426,0.066,327.6,256.8,238.0,3964.89,0,-7.320872274143306,1.3764705882352941,0.219,3,Tuesday,Low
ORD-100184,SUP-037,0.757,Middle East/Africa,Machinery,Sea,2023-07-16,2023-08-05,2023-08-05,0,0.102,0.34,0.124,348.8,359.0,322.0,2850.78,0,-10.30640668523677,1.0832298136645964,0.209,7,Sunday,Low
ORD-100185,SUP-026,0.782,Europe,Machinery,Sea,2023-06-24,2023-07-15,2023-07-15,0,0.604,0.528,0.356,378.0,538.1,642.8,2271.51,0,19.457349934956312,0.5880522713130056,0.397,6,Saturday,Medium
ORD-100186,SUP-007,0.877,Europe,FMCG,Sea,2024-05-12,2024-06-03,2024-06-03,0,0.448,0.322,0.168,423.9,246.0,236.4,8848.97,0,-3.902439024390242,1.7931472081218274,0.251,5,Sunday,Low
ORD-100187,SUP-006,0.63,North America,Machinery,Sea,2023-07-28,2023-08-17,2023-08-19,2,0.371,0.485,0.105,535.1,404.1,440.0,2426.53,0,8.883939618906206,1.2161363636363638,0.354,7,Friday,Medium
ORD-100188,SUP-016,0.842,Middle East/Africa,FMCG,Road,2023-01-15,2023-01-20,2023-01-20,0,0.241,0.365,0.001,464.6,386.6,400.5,2526.53,0,3.5954474909467087,1.1600499375780275,0.197,1,Sunday,Low
ORD-100189,SUP-035,0.443,Asia Pacific,FMCG,Sea,2024-01-11,2024-01-31,2024-02-08,8,0.339,0.11,0.427,675.5,478.0,401.2,12211.92,1,-16.066945606694564,1.6836989032901297,0.394,1,Thursday,Medium
ORD-100190,SUP-005,0.967,Asia Pacific,FMCG,Air,2024-02-20,2024-02-22,2024-02-22,0,0.57,0.305,0.05,490.7,562.6,532.6,12900.66,0,-5.332385353714895,0.9213293278257604,0.224,2,Tuesday,Low
ORD-100191,SUP-007,0.877,Latin America,Electronics,Road,2024-03-27,2024-03-31,2024-03-31,0,0.371,0.002,0.095,835.4,470.3,442.0,5687.05,0,-6.017435679353606,1.8900452488687782,0.157,3,Wednesday,Low
ORD-100192,SUP-026,0.782,Middle East/Africa,FMCG,Rail,2024-06-17,2024-06-24,2024-06-29,5,0.444,0.223,0.059,614.8,394.1,385.2,2493.97,1,-2.2583100735853927,1.5960539979231567,0.252,6,Monday,Low
ORD-100193,SUP-027,0.793,Middle East/Africa,Electronics,Air,2023-01-20,2023-01-23,2023-01-23,0,0.425,0.33,0.062,741.1,407.5,354.7,4044.45,0,-12.957055214723928,2.089371299689879,0.264,1,Friday,Low
ORD-100194,SUP-011,0.936,Europe,Automotive Parts,Road,2023-04-18,2023-04-23,2023-04-23,0,0.431,0.0,0.01,465.4,419.3,404.1,3402.9,0,-3.6250894347722364,1.151695124969067,0.135,4,Tuesday,Low
ORD-100195,SUP-008,0.711,Middle East/Africa,Machinery,Road,2024-06-13,2024-06-19,2024-06-19,0,0.51,0.405,0.006,329.2,521.4,477.8,1554.86,0,-8.362102032988103,0.6889912097111762,0.325,6,Thursday,Low
ORD-100196,SUP-028,0.644,Middle East/Africa,Machinery,Sea,2023-07-14,2023-08-06,2023-08-06,0,0.27,0.0,0.406,373.0,447.0,320.6,3356.54,0,-28.277404921700217,1.163443543356207,0.271,7,Friday,Low
ORD-100197,SUP-009,0.768,Middle East/Africa,Electronics,Rail,2024-03-03,2024-03-12,2024-03-12,0,0.084,0.288,0.004,526.1,325.3,326.1,15896.45,0,0.24592683676606558,1.6133088009812941,0.172,3,Sunday,Low
ORD-100198,SUP-038,0.957,Asia Pacific,Textiles,Road,2024-07-04,2024-07-08,2024-07-08,0,0.375,0.094,0.042,638.8,453.8,571.5,8969.55,0,25.936535918907005,1.1177602799650044,0.136,7,Thursday,Low
ORD-100199,SUP-039,0.777,North America,FMCG,Sea,2023-04-01,2023-04-22,2023-04-23,1,0.257,0.234,0.244,676.0,551.7,535.4,10381.29,0,-2.954504259561368,1.2626073963391857,0.237,4,Saturday,Low
ORD-100200,SUP-032,0.702,Asia Pacific,Automotive Parts,Road,2023-02-25,2023-02-28,2023-02-28,0,0.188,0.278,0.034,744.3,466.2,349.6,11043.48,0,-25.010725010725004,2.1290045766590384,0.227,2,Saturday,Low
ORD-100201,SUP-020,0.762,Latin America,FMCG,Road,2023-06-19,2023-06-22,2023-06-22,0,0.632,0.093,0.049,460.7,337.6,303.8,12766.91,0,-10.011848341232229,1.5164581961816983,0.279,6,Monday,Low
ORD-100202,SUP-016,0.842,Europe,Machinery,Road,2024-01-18,2024-01-23,2024-01-23,0,0.259,0.174,0.071,591.1,692.8,663.5,12340.21,0,-4.229214780600456,0.890881688018086,0.173,1,Thursday,Low
ORD-100203,SUP-023,0.548,Latin America,Machinery,Rail,2023-10-08,2023-10-15,2023-10-15,0,0.264,0.083,0.034,604.0,633.8,615.5,15482.19,0,-2.887346165982953,0.9813160032493907,0.268,10,Sunday,Low
ORD-100204,SUP-033,0.8,Europe,FMCG,Sea,2024-06-18,2024-07-11,2024-07-19,8,0.473,0.104,0.217,730.1,466.5,417.4,5717.83,1,-10.525187566988215,1.7491614758025875,0.252,6,Tuesday,Low
ORD-100205,SUP-028,0.644,Asia Pacific,Electronics,Sea,2023-05-04,2023-05-27,2023-05-30,3,0.366,0.28,0.057,352.9,569.0,657.6,3004.58,1,15.571177504393678,0.5366484184914841,0.298,5,Thursday,Low
ORD-100206,SUP-040,0.607,North America,Textiles,Road,2023-08-27,2023-09-02,2023-09-02,0,0.05,0.128,0.024,435.4,328.0,374.3,2234.63,0,14.11585365853659,1.163238044349452,0.199,8,Sunday,Low
ORD-100207,SUP-019,0.75,Asia Pacific,FMCG,Road,2024-08-25,2024-08-28,2024-08-28,0,0.471,0.058,0.04,762.1,417.6,454.8,3578.19,0,8.908045977011492,1.6756816182937555,0.235,8,Sunday,Low
ORD-100208,SUP-025,0.704,Latin America,Electronics,Sea,2023-04-21,2023-05-11,2023-05-19,8,0.089,0.0,0.304,213.2,441.8,351.1,2683.3,1,-20.529651425984603,0.6072344061520933,0.186,4,Friday,Low
ORD-100209,SUP-023,0.548,Latin America,Pharma,Air,2024-06-09,2024-06-12,2024-06-12,0,0.679,0.233,0.041,599.7,460.9,448.4,4234.35,0,-2.712085050987199,1.3374219446922393,0.403,6,Sunday,Medium
ORD-100210,SUP-038,0.957,Middle East/Africa,FMCG,Road,2024-01-16,2024-01-19,2024-01-19,0,0.477,0.427,0.086,565.2,411.3,453.1,1967.58,0,10.162898127887189,1.2474067534760538,0.235,1,Tuesday,Low
ORD-100211,SUP-030,0.76,North America,Automotive Parts,Road,2023-08-11,2023-08-16,2023-08-16,0,0.0,0.219,0.099,338.5,476.6,522.6,6323.77,0,9.651699538396977,0.6477229238423268,0.155,8,Friday,Low
ORD-100212,SUP-017,0.619,North America,Machinery,Road,2023-02-24,2023-02-27,2023-02-27,0,0.439,0.164,0.057,454.7,418.1,511.8,3308.41,0,22.410906481702938,0.8884329816334505,0.304,2,Friday,Low
ORD-100213,SUP-006,0.63,Middle East/Africa,Machinery,Road,2023-09-27,2023-10-01,2023-10-01,0,0.295,0.123,0.041,568.0,332.1,335.1,3216.55,0,0.9033423667570009,1.6950164130110414,0.252,9,Wednesday,Low
ORD-100214,SUP-015,0.574,Asia Pacific,Pharma,Road,2024-03-19,2024-03-24,2024-03-30,6,0.443,0.0,0.04,560.5,501.3,383.9,3070.97,1,-23.419110313185723,1.4600156290700703,0.287,3,Tuesday,Low
ORD-100215,SUP-014,0.805,Middle East/Africa,Machinery,Road,2023-04-11,2023-04-17,2023-04-18,1,0.32,0.0,0.071,457.3,374.2,424.4,3301.34,1,13.4152859433458,1.0775212064090482,0.169,4,Tuesday,Low
ORD-100216,SUP-016,0.842,Asia Pacific,Machinery,Sea,2023-12-07,2023-12-27,2023-12-27,0,0.202,0.402,0.44,479.7,480.5,453.7,1749.03,0,-5.5775234131113445,1.0573065902578798,0.26,12,Thursday,Low
ORD-100217,SUP-010,0.898,Latin America,Machinery,Road,2023-01-26,2023-01-31,2023-01-31,0,0.372,0.281,0.07,624.6,315.7,280.7,2583.46,0,-11.086474501108649,2.2251514071962952,0.2,1,Thursday,Low
ORD-100218,SUP-022,0.872,Asia Pacific,FMCG,Air,2023-01-17,2023-01-22,2023-01-22,0,0.265,0.173,0.043,295.4,334.4,303.1,3742.46,0,-9.36004784688994,0.9745958429561199,0.158,1,Tuesday,Low
ORD-100219,SUP-025,0.704,Europe,Machinery,Sea,2024-03-17,2024-04-07,2024-04-07,0,0.368,0.357,0.581,427.5,376.5,404.3,4611.31,0,7.383798140770255,1.0573831313381152,0.369,3,Sunday,Medium
ORD-100220,SUP-011,0.936,North America,Pharma,Road,2023-01-19,2023-01-23,2023-01-23,0,0.08,0.078,0.07,643.7,214.0,292.0,2532.21,0,36.44859813084112,2.2044520547945208,0.072,1,Thursday,Low
ORD-100221,SUP-040,0.607,Latin America,Textiles,Road,2023-04-15,2023-04-20,2023-04-21,1,0.158,0.093,0.082,202.2,376.8,415.1,3924.94,1,10.164543524416139,0.4871115393880992,0.228,4,Saturday,Low
ORD-100222,SUP-036,0.714,Latin America,Pharma,Road,2023-05-14,2023-05-17,2023-05-24,7,0.179,0.268,0.015,379.0,288.5,362.0,3829.23,1,25.476603119584055,1.0469613259668509,0.215,5,Sunday,Low
ORD-100223,SUP-013,0.8,Asia Pacific,Machinery,Air,2023-08-09,2023-08-14,2023-08-14,0,0.237,0.292,0.023,280.0,389.8,446.9,9990.72,0,14.64853771164699,0.626538375475498,0.201,8,Wednesday,Low
ORD-100224,SUP-020,0.762,Asia Pacific,FMCG,Road,2023-01-23,2023-01-29,2023-02-10,12,0.479,0.474,0.087,458.0,230.9,185.4,1587.81,1,-19.70550021654396,2.470334412081985,0.323,1,Monday,Low
ORD-100225,SUP-039,0.777,Middle East/Africa,Pharma,Road,2023-03-24,2023-03-27,2023-03-28,1,0.11,0.098,0.077,587.9,402.5,375.1,12258.11,0,-6.807453416149063,1.5673153825646493,0.148,3,Friday,Low
ORD-100226,SUP-016,0.842,Europe,Textiles,Road,2023-08-30,2023-09-05,2023-09-14,9,0.153,0.308,0.069,592.8,292.0,256.6,2716.98,1,-12.123287671232868,2.310210444271239,0.173,8,Wednesday,Low
ORD-100227,SUP-027,0.793,North America,Automotive Parts,Road,2024-01-16,2024-01-22,2024-01-22,0,0.216,0.0,0.001,472.2,411.4,416.1,5506.52,0,1.1424404472532925,1.134823359769286,0.137,1,Tuesday,Low
ORD-100228,SUP-027,0.793,Europe,Electronics,Air,2023-02-02,2023-02-07,2023-02-20,13,0.066,0.248,0.002,607.5,197.2,208.3,7488.51,1,5.628803245436117,2.9164666346615458,0.149,2,Thursday,Low
ORD-100229,SUP-025,0.704,North America,FMCG,Sea,2024-08-28,2024-09-19,2024-09-19,0,0.468,0.079,0.09,443.7,382.3,378.2,4674.9,0,-1.0724561862411779,1.1731887890005288,0.265,8,Wednesday,Low
ORD-100230,SUP-005,0.762,Middle East/Africa,Pharma,Road,2024-04-11,2024-04-16,2024-04-16,0,0.0,0.295,0.001,450.9,520.1,371.5,3554.07,0,-28.571428571428577,1.2137281292059219,0.154,4,Thursday,Low
ORD-100231,SUP-001,0.823,Latin America,Textiles,Road,2023-04-24,2023-04-29,2023-04-29,0,0.031,0.19,0.009,549.2,214.5,201.8,5783.91,0,-5.920745920745915,2.721506442021804,0.118,4,Monday,Low
ORD-100232,SUP-033,0.8,Asia Pacific,Textiles,Road,2024-01-06,2024-01-12,2024-01-12,0,0.511,0.0,0.08,570.7,464.1,452.2,11693.96,0,-2.5641025641025714,1.2620521892967715,0.22,1,Saturday,Low
